category	deployed	pool	source_path	band_min	band_max
structural	wind_random71_d64889ff1f	ShrikeInterior	wind_random/stereo/wind_random71	2.0	100.0
structural	wind_random71_1e3e5ab349	ShrikeInterior	wind_random/wind_random71	5.0	10.0
structural	slam8_df18a1c369	ShrikeInterior	slam/slam8	20.0	100.0
structural	slam9_f8a8a38a75	ShrikeInterior	slam/slam9	20.0	100.0
structural	wind_interior1_1d4e4cb33d	ShrikeInterior	wind_interior/stereo/wind_interior1	3.0	125.0
structural	wind_interior1_d0a72c752f	ShrikeInterior	wind_interior/wind_interior1	5.0	10.0
structural	wind_interior10_14d32ffd7d	ShrikeInterior	wind_interior/stereo/wind_interior10	3.0	125.0
structural	wind_interior11_9e45baaf81	ShrikeInterior	wind_interior/stereo/wind_interior11	3.0	125.0
structural	wind_interior12_ec4c7dcf02	ShrikeInterior	wind_interior/stereo/wind_interior12	3.0	125.0
structural	wind_interior12_9a240bcfb5	ShrikeInterior	wind_interior/wind_interior12	5.0	10.0
structural	wind_interior13_14329738ee	ShrikeInterior	wind_interior/stereo/wind_interior13	3.0	125.0
structural	wind_interior13_ba0e5716f8	ShrikeInterior	wind_interior/wind_interior13	5.0	10.0
structural	wind_interior14_ab65a0bc02	ShrikeInterior	wind_interior/stereo/wind_interior14	3.0	125.0
structural	wind_interior14_b177df5122	ShrikeInterior	wind_interior/wind_interior14	5.0	10.0
structural	wind_interior15_a004aace36	ShrikeInterior	wind_interior/stereo/wind_interior15	3.0	125.0
structural	wind_interior15_bd4ba3f63a	ShrikeInterior	wind_interior/wind_interior15	5.0	10.0
structural	wind_interior16_907bedd817	ShrikeInterior	wind_interior/stereo/wind_interior16	3.0	125.0
structural	wind_interior16_8b95fdf190	ShrikeInterior	wind_interior/wind_interior16	5.0	10.0
structural	wind_interior17_5d758061af	ShrikeInterior	wind_interior/stereo/wind_interior17	3.0	125.0
structural	wind_interior17_add0915f16	ShrikeInterior	wind_interior/wind_interior17	5.0	10.0
structural	wind_interior18_f3d90e2236	ShrikeInterior	wind_interior/stereo/wind_interior18	3.0	125.0
structural	wind_interior18_63830fb86f	ShrikeInterior	wind_interior/wind_interior18	5.0	10.0
structural	wind_interior19_963af78882	ShrikeInterior	wind_interior/stereo/wind_interior19	3.0	125.0
structural	wind_interior19_a7c09cede2	ShrikeInterior	wind_interior/wind_interior19	5.0	10.0
structural	wind_interior2_3ecb596f46	ShrikeInterior	wind_interior/stereo/wind_interior2	3.0	125.0
structural	wind_interior20_958fd148fe	ShrikeInterior	wind_interior/stereo/wind_interior20	3.0	125.0
structural	wind_interior20_1777bf3ba2	ShrikeInterior	wind_interior/wind_interior20	5.0	10.0
structural	wind_interior21_3a3f81fb45	ShrikeInterior	wind_interior/stereo/wind_interior21	3.0	125.0
structural	wind_interior21_e837640232	ShrikeInterior	wind_interior/wind_interior21	5.0	10.0
structural	wind_interior3_86d3955bf6	ShrikeInterior	wind_interior/stereo/wind_interior3	3.0	125.0
structural	wind_interior4_13f384b0ec	ShrikeInterior	wind_interior/stereo/wind_interior4	3.0	125.0
structural	wind_interior4_bf688e7de6	ShrikeInterior	wind_interior/wind_interior4	5.0	10.0
structural	wind_interior5_d29de36fd5	ShrikeInterior	wind_interior/stereo/wind_interior5	3.0	125.0
structural	wind_interior5_9c6f414be0	ShrikeInterior	wind_interior/wind_interior5	5.0	10.0
structural	wind_interior6_06c391e048	ShrikeInterior	wind_interior/stereo/wind_interior6	3.0	125.0
structural	wind_interior6_738c0effa6	ShrikeInterior	wind_interior/wind_interior6	5.0	10.0
structural	wind_interior7_04c32bc908	ShrikeInterior	wind_interior/stereo/wind_interior7	3.0	125.0
structural	wind_interior7_2a881df1e0	ShrikeInterior	wind_interior/wind_interior7	5.0	10.0
structural	wind_interior8_34aea60e55	ShrikeInterior	wind_interior/stereo/wind_interior8	3.0	125.0
structural	wind_interior9_d45b542478	ShrikeInterior	wind_interior/stereo/wind_interior9	3.0	125.0
structural	wind_random1_3f6f6defbf	ShrikeInterior	wind_random/stereo/wind_random1	8.0	10.0
structural	wind_random1_d5c0466bd8	ShrikeInterior	wind_random/wind_random1	5.0	10.0
structural	wind_random10_0d08634cc1	ShrikeInterior	wind_random/stereo/wind_random10	2.0	100.0
structural	wind_random10_e32c3c8881	ShrikeInterior	wind_random/wind_random10	5.0	10.0
structural	wind_random11_36369c51dd	ShrikeInterior	wind_random/stereo/wind_random11	2.0	100.0
structural	wind_random11_0d0e639840	ShrikeInterior	wind_random/wind_random11	5.0	10.0
structural	wind_random12_e25fefb424	ShrikeInterior	wind_random/stereo/wind_random12	2.0	100.0
structural	wind_random12_d339c2d07f	ShrikeInterior	wind_random/wind_random12	5.0	10.0
structural	wind_random13_cda9907782	ShrikeInterior	wind_random/stereo/wind_random13	2.0	100.0
structural	wind_random14_7666486765	ShrikeInterior	wind_random/stereo/wind_random14	2.0	100.0
structural	wind_random14_0ad36ec27c	ShrikeInterior	wind_random/wind_random14	5.0	10.0
structural	wind_random15_e54becb631	ShrikeInterior	wind_random/stereo/wind_random15	2.0	100.0
structural	wind_random15_29fa1952cb	ShrikeInterior	wind_random/wind_random15	5.0	10.0
structural	wind_random16_de1e4c3300	ShrikeInterior	wind_random/stereo/wind_random16	2.0	100.0
structural	wind_random16_2d190cddb5	ShrikeInterior	wind_random/wind_random16	5.0	10.0
structural	wind_random17_78c07b54dc	ShrikeInterior	wind_random/stereo/wind_random17	2.0	100.0
structural	wind_random17_58b7832d86	ShrikeInterior	wind_random/wind_random17	5.0	10.0
structural	wind_random18_0fef0c2c20	ShrikeInterior	wind_random/stereo/wind_random18	2.0	100.0
structural	wind_random18_6ed22bc961	ShrikeInterior	wind_random/wind_random18	5.0	10.0
structural	wind_random19_bae4044a8e	ShrikeInterior	wind_random/stereo/wind_random19	2.0	100.0
structural	wind_random19_3b1f3304ae	ShrikeInterior	wind_random/wind_random19	5.0	10.0
structural	wind_random2_3008709cf6	ShrikeInterior	wind_random/stereo/wind_random2	2.0	100.0
structural	wind_random20_9c6bee3898	ShrikeInterior	wind_random/stereo/wind_random20	2.0	100.0
structural	wind_random21_141f79b4a8	ShrikeInterior	wind_random/stereo/wind_random21	2.0	100.0
structural	wind_random21_16711e2691	ShrikeInterior	wind_random/wind_random21	5.0	10.0
structural	wind_random22_255d3444ef	ShrikeInterior	wind_random/stereo/wind_random22	2.0	100.0
structural	wind_random22_6d4b98421d	ShrikeInterior	wind_random/wind_random22	5.0	10.0
structural	wind_random23_c9c94724c6	ShrikeInterior	wind_random/stereo/wind_random23	2.0	100.0
structural	wind_random23_dd6c5cf86d	ShrikeInterior	wind_random/wind_random23	5.0	10.0
structural	wind_random24_04f173f6c4	ShrikeInterior	wind_random/stereo/wind_random24	2.0	100.0
structural	wind_random24_07fd766aa8	ShrikeInterior	wind_random/wind_random24	5.0	10.0
structural	wind_random25_886f726abb	ShrikeInterior	wind_random/stereo/wind_random25	2.0	100.0
structural	wind_random25_820c0319c0	ShrikeInterior	wind_random/wind_random25	5.0	10.0
structural	wind_random26_7581110cdc	ShrikeInterior	wind_random/stereo/wind_random26	2.0	100.0
structural	wind_random26_9802444c2a	ShrikeInterior	wind_random/wind_random26	5.0	10.0
structural	wind_random27_65c4f8cfd4	ShrikeInterior	wind_random/mono/wind_random27	1	100
structural	wind_random27_384ad55e25	ShrikeInterior	wind_random/stereo/wind_random27	2.0	100.0
structural	wind_random27_869e5d281d	ShrikeInterior	wind_random/wind_random27	5.0	10.0
structural	wind_random28_53724c8156	ShrikeInterior	wind_random/stereo/wind_random28	2.0	100.0
structural	wind_random28_727d5bf71a	ShrikeInterior	wind_random/wind_random28	5.0	10.0
structural	wind_random29_700beed14c	ShrikeInterior	wind_random/mono/wind_random29	1	100
structural	wind_random3_4479a968ed	ShrikeInterior	wind_random/stereo/wind_random3	2.0	100.0
structural	wind_random3_d923559016	ShrikeInterior	wind_random/wind_random3	5.0	10.0
structural	wind_random30_c3df886687	ShrikeInterior	wind_random/mono/wind_random30	1	100
structural	wind_random31_03ae732201	ShrikeInterior	wind_random/mono/wind_random31	1	100
structural	wind_random32_b7a50f0120	ShrikeInterior	wind_random/mono/wind_random32	1	100
structural	wind_random33_491e8a66ea	ShrikeInterior	wind_random/stereo/wind_random33	2.0	100.0
structural	wind_random33_e73f01d887	ShrikeInterior	wind_random/wind_random33	5.0	10.0
structural	wind_random34_761ff61dca	ShrikeInterior	wind_random/stereo/wind_random34	2.0	100.0
structural	wind_random34_da27f9e36c	ShrikeInterior	wind_random/wind_random34	5.0	10.0
structural	wind_random35_e013c37754	ShrikeInterior	wind_random/stereo/wind_random35	2.0	100.0
structural	wind_random35_da38e70f8e	ShrikeInterior	wind_random/wind_random35	5.0	10.0
structural	wind_random36_792990a68f	ShrikeInterior	wind_random/stereo/wind_random36	2.0	100.0
structural	wind_random36_edbfcaddbc	ShrikeInterior	wind_random/wind_random36	5.0	10.0
structural	wind_random37_7d2604eed6	ShrikeInterior	wind_random/mono/wind_random37	1	100
structural	wind_random37_17ab37dffb	ShrikeInterior	wind_random/stereo/wind_random37	2.0	100.0
structural	wind_random37_1f2c6b0f1c	ShrikeInterior	wind_random/wind_random37	5.0	10.0
structural	wind_random38_a9c7e911e9	ShrikeInterior	wind_random/mono/wind_random38	1	100
structural	wind_random38_e97df2c33a	ShrikeInterior	wind_random/stereo/wind_random38	2.0	100.0
structural	wind_random38_7ba8425fbb	ShrikeInterior	wind_random/wind_random38	5.0	10.0
structural	wind_random39_a204fb4a02	ShrikeInterior	wind_random/stereo/wind_random39	2.0	100.0
structural	wind_random39_5907d9c9ff	ShrikeInterior	wind_random/wind_random39	5.0	10.0
structural	wind_random4_34befd9c9f	ShrikeInterior	wind_random/stereo/wind_random4	2.0	100.0
structural	wind_random40_4b146e8632	ShrikeInterior	wind_random/stereo/wind_random40	2.0	100.0
structural	wind_random40_73049138bf	ShrikeInterior	wind_random/wind_random40	5.0	10.0
structural	wind_random41_9dc209e619	ShrikeInterior	wind_random/mono/wind_random41	1	100
structural	wind_random42_7c7e7724b1	ShrikeInterior	wind_random/mono/wind_random42	1	100
structural	wind_random43_1686fa237a	ShrikeInterior	wind_random/mono/wind_random43	1	100
structural	wind_random44_f395e5f62c	ShrikeInterior	wind_random/mono/wind_random44	1	100
structural	wind_random45_31093846e1	ShrikeInterior	wind_random/stereo/wind_random45	2.0	100.0
structural	wind_random46_1f2f6567d2	ShrikeInterior	wind_random/mono/wind_random46	1	100
structural	wind_random46_76c0567316	ShrikeInterior	wind_random/stereo/wind_random46	2.0	100.0
structural	wind_random46_9b8185f045	ShrikeInterior	wind_random/wind_random46	5.0	10.0
structural	wind_random47_91f396d983	ShrikeInterior	wind_random/stereo/wind_random47	2.0	100.0
structural	wind_random47_fbc72af1da	ShrikeInterior	wind_random/wind_random47	5.0	10.0
structural	wind_random48_8fa0a33d5a	ShrikeInterior	wind_random/mono/wind_random48	1	100
structural	wind_random49_fc7fbc23b9	ShrikeInterior	wind_random/mono/wind_random49	1	100
structural	wind_random5_afe4f9d9c0	ShrikeInterior	wind_random/stereo/wind_random5	2.0	100.0
structural	wind_random5_793aebba1a	ShrikeInterior	wind_random/wind_random5	5.0	10.0
structural	wind_random50_781341b99a	ShrikeInterior	wind_random/stereo/wind_random50	2.0	100.0
structural	wind_random50_7487ddfe41	ShrikeInterior	wind_random/wind_random50	5.0	10.0
structural	wind_random51_875d43bba5	ShrikeInterior	wind_random/mono/wind_random51	1	100
structural	wind_random52_4ec4c7a1f3	ShrikeInterior	wind_random/mono/wind_random52	1	100
structural	wind_random53_43325766a3	ShrikeInterior	wind_random/mono/wind_random53	1	100
structural	wind_random54_8e4df64941	ShrikeInterior	wind_random/mono/wind_random54	1	100
structural	wind_random55_e0d35cda0e	ShrikeInterior	wind_random/mono/wind_random55	1	100
structural	wind_random56_425b0898d6	ShrikeInterior	wind_random/mono/wind_random56	1	100
structural	wind_random57_c805904d89	ShrikeInterior	wind_random/stereo/wind_random57	2.0	100.0
structural	wind_random57_9236235488	ShrikeInterior	wind_random/wind_random57	5.0	10.0
structural	wind_random58_0b1d1d6951	ShrikeInterior	wind_random/mono/wind_random58	1	100
structural	wind_random59_5312abe0bc	ShrikeInterior	wind_random/mono/wind_random59	1	100
structural	wind_random6_4347b53fab	ShrikeInterior	wind_random/stereo/wind_random6	2.0	100.0
structural	wind_random6_d1d6f395bb	ShrikeInterior	wind_random/wind_random6	5.0	10.0
structural	wind_random60_dd7ba97e3e	ShrikeInterior	wind_random/mono/wind_random60	1	100
structural	wind_random61_6bdd80a58b	ShrikeInterior	wind_random/mono/wind_random61	1	100
structural	wind_random62_f7f6039286	ShrikeInterior	wind_random/stereo/wind_random62	2.0	100.0
structural	wind_random63_9d061db4bd	ShrikeInterior	wind_random/stereo/wind_random63	2.0	100.0
structural	wind_random64_f3f3ee9564	ShrikeInterior	wind_random/stereo/wind_random64	2.0	100.0
structural	wind_random65_a2da7597a4	ShrikeInterior	wind_random/stereo/wind_random65	2.0	100.0
structural	wind_random66_f2d3bb18e3	ShrikeInterior	wind_random/mono/wind_random66	1	100
structural	wind_random66_bacd583960	ShrikeInterior	wind_random/stereo/wind_random66	2.0	100.0
structural	wind_random67_14e206f6c1	ShrikeInterior	wind_random/stereo/wind_random67	2.0	100.0
structural	wind_random67_c70fa29923	ShrikeInterior	wind_random/wind_random67	7.0	15.0
structural	wind_random68_592329bf3a	ShrikeInterior	wind_random/stereo/wind_random68	2.0	100.0
structural	wind_random69_899150c2df	ShrikeInterior	wind_random/stereo/wind_random69	2.0	100.0
structural	wind_random7_cebf51ad2c	ShrikeInterior	wind_random/stereo/wind_random7	2.0	100.0
structural	wind_random70_00b64a0f1e	ShrikeInterior	wind_random/stereo/wind_random70	2.0	100.0
structural	wind_random72_b6fb016288	ShrikeInterior	wind_random/stereo/wind_random72	2.0	100.0
structural	wind_random73_3ac49f30a2	ShrikeInterior	wind_random/stereo/wind_random73	2.0	100.0
structural	wind_random74_f798ebb421	ShrikeInterior	wind_random/stereo/wind_random74	2.0	100.0
structural	wind_random75_ed30bdf1c1	ShrikeInterior	wind_random/stereo/wind_random75	2.0	100.0
structural	wind_random8_fe35c3a228	ShrikeInterior	wind_random/stereo/wind_random8	2.0	100.0
structural	wind_random8_4b84bcb01d	ShrikeInterior	wind_random/wind_random8	5.0	10.0
structural	wind_random9_7b4292358b	ShrikeInterior	wind_random/stereo/wind_random9	2.0	100.0
structural	wind_random9_2f22a1018d	ShrikeInterior	wind_random/wind_random9	5.0	10.0
structural	wind_random29_2d82e3d554	ShrikeInterior	wind_random/stereo/wind_random29	2.0	100.0
structural	wind_random30_e470cef798	ShrikeInterior	wind_random/stereo/wind_random30	2.0	100.0
structural	wind_random31_307f24a76e	ShrikeInterior	wind_random/stereo/wind_random31	2.0	100.0
structural	wind_random32_90e52cf81c	ShrikeInterior	wind_random/stereo/wind_random32	2.0	100.0
structural	wind_random41_51ac0299a3	ShrikeInterior	wind_random/stereo/wind_random41	2.0	100.0
structural	wind_random42_49612950bb	ShrikeInterior	wind_random/stereo/wind_random42	2.0	100.0
structural	wind_random43_da2528569f	ShrikeInterior	wind_random/stereo/wind_random43	2.0	100.0
structural	wind_random44_91cd8a9462	ShrikeInterior	wind_random/stereo/wind_random44	2.0	100.0
structural	wind_random48_301a5357e1	ShrikeInterior	wind_random/stereo/wind_random48	2.0	100.0
structural	wind_random49_8a6d21e3c2	ShrikeInterior	wind_random/stereo/wind_random49	1	100
structural	wind_random51_0f7208c794	ShrikeInterior	wind_random/stereo/wind_random51	2.0	100.0
structural	wind_random52_e9ac082ea8	ShrikeInterior	wind_random/stereo/wind_random52	2.0	100.0
structural	wind_random53_684f529386	ShrikeInterior	wind_random/stereo/wind_random53	2.0	100.0
structural	wind_random54_84043a62c8	ShrikeInterior	wind_random/stereo/wind_random54	2.0	100.0
structural	wind_random55_a63e746fbb	ShrikeInterior	wind_random/stereo/wind_random55	2.0	100.0
structural	wind_random56_767669b4d9	ShrikeInterior	wind_random/stereo/wind_random56	2.0	100.0
structural	wind_random58_6f1bce914c	ShrikeInterior	wind_random/stereo/wind_random58	2.0	100.0
structural	wind_random59_da2a7351af	ShrikeInterior	wind_random/stereo/wind_random59	2.0	100.0
structural	wind_random60_a0ccbbc6c3	ShrikeInterior	wind_random/stereo/wind_random60	2.0	100.0
structural	wind_random61_c0deeb9409	ShrikeInterior	wind_random/stereo/wind_random61	2.0	100.0
structural	wind_random29_7d37a751e4	ShrikeInterior	wind_random/wind_random29	5.0	10.0
structural	wind_random30_9b21456f8d	ShrikeInterior	wind_random/wind_random30	5.0	10.0
structural	wind_random31_1a5ce582b5	ShrikeInterior	wind_random/wind_random31	5.0	10.0
structural	wind_random32_71f7311822	ShrikeInterior	wind_random/wind_random32	5.0	10.0
structural	wind_random41_5449789872	ShrikeInterior	wind_random/wind_random41	5.0	10.0
structural	wind_random42_7348dc0d29	ShrikeInterior	wind_random/wind_random42	5.0	10.0
structural	wind_random43_a41c02bf94	ShrikeInterior	wind_random/wind_random43	5.0	10.0
structural	wind_random44_a57a74f0d1	ShrikeInterior	wind_random/wind_random44	5.0	10.0
structural	wind_random48_497f131480	ShrikeInterior	wind_random/wind_random48	5.0	10.0
structural	wind_random49_23978a0654	ShrikeInterior	wind_random/wind_random49	5.0	10.0
structural	wind_random51_50581ee345	ShrikeInterior	wind_random/wind_random51	5.0	10.0
structural	wind_random52_f6db5b917a	ShrikeInterior	wind_random/wind_random52	5.0	10.0
structural	wind_random53_26c1ba13c4	ShrikeInterior	wind_random/wind_random53	5.0	10.0
structural	wind_random54_dca3feb931	ShrikeInterior	wind_random/wind_random54	5.0	10.0
structural	wind_random55_db612c9ee9	ShrikeInterior	wind_random/wind_random55	5.0	10.0
structural	wind_random56_2e1aca5903	ShrikeInterior	wind_random/wind_random56	5.0	10.0
structural	wind_random58_b09459dd14	ShrikeInterior	wind_random/wind_random58	7.0	15.0
structural	wind_random59_dcad8af11d	ShrikeInterior	wind_random/wind_random59	7.0	15.0
structural	wind_random60_7692ca63b6	ShrikeInterior	wind_random/wind_random60	7.0	15.0
structural	wind_random61_54dbd5cf71	ShrikeInterior	wind_random/wind_random61	7.0	15.0
structural	wind_random66_fe8a617076	ShrikeInterior	wind_random/wind_random66	5.0	10.0
structural	wind_random72_3a6c4ab1b2	ShrikeInterior	wind_random/wind_random72	5.0	10.0
structural	wind_random73_f252c88a1b	ShrikeInterior	wind_random/wind_random73	5.0	10.0
structural	wind_random76_19c17cf07a	ShrikeInterior	wind_random/wind_random76	1	100
structural	wind_random77_37c498ec74	ShrikeInterior	wind_random/wind_random77	1	100
structural	wind_strong1_90b0faa207	ShrikeInterior	wind_strong/wind_strong1	2.0	100.0
structural	wind_strong10_7e78953be4	ShrikeInterior	wind_strong/wind_strong10	2.0	100.0
structural	wind_strong11_c23c2e897d	ShrikeInterior	wind_strong/wind_strong11	2.0	100.0
structural	wind_strong12_4dfb9b4ae1	ShrikeInterior	wind_strong/wind_strong12	2.0	100.0
structural	wind_strong2_d8122f6d9f	ShrikeInterior	wind_strong/wind_strong2	2.0	100.0
structural	wind_strong3_0d66a61557	ShrikeInterior	wind_strong/wind_strong3	2.0	100.0
structural	wind_strong4_cc7c474618	ShrikeInterior	wind_strong/wind_strong4	2.0	100.0
structural	wind_strong5_c488397fdd	ShrikeInterior	wind_strong/wind_strong5	2.0	100.0
structural	wind_strong6_64a9db14e6	ShrikeInterior	wind_strong/wind_strong6	2.0	100.0
structural	wind_strong7_0d72bc4fca	ShrikeInterior	wind_strong/wind_strong7	2.0	100.0
structural	wind_strong8_8e516599fe	ShrikeInterior	wind_strong/wind_strong8	2.0	100.0
structural	wind_strong9_f4b1022934	ShrikeInterior	wind_strong/wind_strong9	2.0	100.0
urban	sound_1_b2142a11c3	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_1	2.0	100.0
urban	sound_10_263578dc38	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_10	2.0	100.0
urban	sound_12_37e35d0eb0	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_12	2.0	100.0
urban	sound_13_47f93f589a	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_13	2.0	100.0
urban	sound_14_7426a32d87	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_14	2.0	100.0
urban	sound_15_7102c7ee82	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_15	2.0	100.0
urban	sound_16_278c19e769	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_16	2.0	100.0
urban	sound_17_f1fec84aa8	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_17	2.0	100.0
urban	sound_18_8d20266bc8	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_18	2.0	100.0
urban	sound_19_fc072dc3c8	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_19	2.0	100.0
urban	sound_2_21087c3627	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_2	2.0	100.0
urban	sound_23_7cc53007bf	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_23	2.0	100.0
urban	sound_24_06139efe98	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_24	2.0	100.0
urban	sound_25_ded8ea9cc0	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_25	2.0	100.0
urban	sound_26_540c5c5fd1	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_26	2.0	100.0
urban	sound_27_b9f8431ece	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_27	2.0	100.0
urban	sound_28_4182c239a0	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_28	2.0	100.0
urban	sound_30_ebe3ee2e45	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_30	2.0	100.0
urban	sound_31_1e4fa33155	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_31	2.0	100.0
urban	sound_32_4c6607eee1	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_32	2.0	100.0
urban	sound_33_2177620d5c	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_33	2.0	100.0
urban	sound_34_7ed168b378	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_34	2.0	100.0
urban	sound_35_2901494246	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_35	2.0	100.0
urban	sound_36_655b16afc1	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_36	2.0	100.0
urban	sound_37_6ce2fe8552	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_37	2.0	100.0
urban	sound_39_27dd13a9e2	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_39	2.0	100.0
urban	sound_4_60f203f67a	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_4	2.0	100.0
urban	sound_40_222683f47c	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_40	2.0	100.0
urban	sound_43_3558acbba8	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_43	2.0	100.0
urban	sound_44_5299e3e755	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_44	2.0	100.0
urban	sound_45_c8857f8544	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_45	2.0	100.0
urban	sound_46_c344a3f8ed	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_46	2.0	100.0
urban	sound_47_64252bf9cb	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_47	2.0	100.0
urban	sound_48_73504ffd0c	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_48	2.0	100.0
urban	sound_5_e0e0909078	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_5	2.0	100.0
urban	sound_51_00970b4fb4	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_51	2.0	100.0
urban	sound_52_431c4cf2d3	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_52	2.0	100.0
urban	sound_53_c2c2a26ae7	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_53	2.0	100.0
urban	sound_54_57dc5c2ab7	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_54	2.0	100.0
urban	sound_55_654d702212	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_55	2.0	100.0
urban	sound_56_54ebdc7bc9	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_56	2.0	100.0
urban	sound_58_a050e03347	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_58	2.0	100.0
urban	sound_6_748d459c28	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_6	2.0	100.0
urban	sound_60_1354cd17d4	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_60	2.0	100.0
urban	sound_61_f74af97792	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_61	2.0	100.0
urban	sound_63_42b4b2125f	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_63	2.0	100.0
urban	sound_64_69c4829c4b	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_64	2.0	100.0
urban	sound_65_61e59ce633	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_65	2.0	100.0
urban	sound_66_c3920923bb	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_66	2.0	100.0
urban	sound_67_5d330b1746	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_67	2.0	100.0
urban	sound_7_fff3ed5e2d	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_7	2.0	100.0
urban	sound_8_15c811a89e	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_8	2.0	100.0
urban	sound_9_6aa9b782c7	Amplified	ambient/soundscape/Spoops/urban_spoops_night/sound_9	2.0	100.0
urban	ambienturban_1_879edc9321	Amplified	ambient/soundscape/urban/ambienturban_1	5.0	150.0
urban	ambienturban_10_bef6a2a490	Amplified	ambient/soundscape/urban/ambienturban_10	5.0	150.0
urban	ambienturban_11_65df1acbec	Amplified	ambient/soundscape/urban/ambienturban_11	5.0	150.0
urban	ambienturban_12_3951c4ce0a	Amplified	ambient/soundscape/urban/ambienturban_12	5.0	150.0
urban	ambienturban_13_4a0a4ca0e6	Amplified	ambient/soundscape/urban/ambienturban_13	5.0	150.0
urban	ambienturban_14_32518a4e3a	Amplified	ambient/soundscape/urban/ambienturban_14	5.0	150.0
urban	ambienturban_15_0d2b7a999b	AudioExpansion	ambient/soundscape/urban/ambienturban_15	2.0	150.0
urban	ambienturban_16_31094e055e	AudioExpansion	ambient/soundscape/urban/ambienturban_16	2.0	150.0
urban	ambienturban_17_227940c265	Amplified	ambient/soundscape/urban/ambienturban_17	5.0	150.0
urban	ambienturban_18_8270beb909	Amplified	ambient/soundscape/urban/ambienturban_18	5.0	150.0
urban	ambienturban_19_a1c9179a6c	Amplified	ambient/soundscape/urban/ambienturban_19	5.0	150.0
urban	ambienturban_2_b3f2cb59ee	Amplified	ambient/soundscape/urban/ambienturban_2	5.0	150.0
urban	ambienturban_20_9408c8d0ed	Amplified	ambient/soundscape/urban/ambienturban_20	5.0	150.0
urban	ambienturban_23_7cf4e1db81	Amplified	ambient/soundscape/urban/ambienturban_23	5.0	150.0
urban	ambienturban_24_d95a5145bc	Amplified	ambient/soundscape/urban/ambienturban_24	5.0	150.0
urban	ambienturban_25_5e4e5d92aa	Amplified	ambient/soundscape/urban/ambienturban_25	5.0	150.0
urban	ambienturban_26_34f564f90f	Amplified	ambient/soundscape/urban/ambienturban_26	5.0	150.0
urban	ambienturban_27_8e132bfc06	Amplified	ambient/soundscape/urban/ambienturban_27	5.0	150.0
urban	ambienturban_28_540cbbc591	Amplified	ambient/soundscape/urban/ambienturban_28	2.0	100.0
